Date,Stock,Open,High,Low,Close,Volume,Market_Status
06-02-2023,TSLA,258.99,260.23,257.79,257.94,4807513,Corrupt$
07-02-2023,TSLA,258.46,260.06,257.14,259.26,1855253,Corrupt$
08-02-2023,TSLA,254.25,255.6,253.61,253.66,1972267,Missing!
09-02-2023,TSLA,254.5,255.41,253.43,254.18,2088191,Valid
10-02-2023,TSLA,257.43,258.15,256.46,255.21,709074,N/A
11-02-2023,TSLA,260.35,261.76,259.04,261.29,676031,<NULL>
12-02-2023,TSLA,254.38,255.61,252.88,255.2,4109068,<NULL>
13-02-2023,TSLA,252.64,253.28,251.08,252.64,4329168,??Unknown??
14-02-2023,TSLA,255.7,256.79,255,254.17,3408128,Corrupt$
15-02-2023,TSLA,257.94,259.21,256.22,,2149211,<NULL>
16-02-2023,TSLA,256.94,258.68,255.42,256.27,4713037,Err#404
17-02-2023,TSLA,253,253.61,251.16,252.54,4603928,Corrupt$
18-02-2023,TSLA,256.07,257.09,254.89,258.38,4537584,Corrupt$
19-02-2023,TSLA,249.44,251.18,247.6,248.74,2781740,??Unknown??
20-02-2023,TSLA,255.71,257.18,253.91,256.45,4731791,??Unknown??
21-02-2023,TSLA,256.47,257.4,255.31,257.03,4028803,N/A
22-02-2023,TSLA,253.04,254.8,251.96,253.43,4735153,<NULL>
23-02-2023,TSLA,253.86,255.1,251.96,254.14,3004918,<NULL>
24-02-2023,TSLA,252.59,253.84,251.02,252.97,4647829,Corrupt$
25-02-2023,TSLA,260.23,262.2,258.34,260.5,3433283,Corrupt$
26-02-2023,TSLA,254.86,256.78,253.17,254.81,4117104,Valid
27-02-2023,TSLA,259.47,260.51,258.05,260.98,4369985,Valid
28-02-2023,TSLA,257.16,257.87,256.49,255.85,1955499,<NULL>
01-03-2023,TSLA,261.21,262.2,260.27,262.23,4565156,Missing!
02-03-2023,TSLA,260.18,260.73,258.23,261,791162,Missing!
03-03-2023,TSLA,258.01,258.55,257.04,258.71,1307463,Err#404
04-03-2023,TSLA,262.29,263.38,261.65,263.4,4537145,<NULL>
05-03-2023,TSLA,262.77,264.68,261.21,262.67,4413567,<NULL>
06-03-2023,TSLA,260,261.81,258.4,,2089583,<NULL>
07-03-2023,TSLA,259.99,261.25,259.06,259.91,4441878,Err#404
08-03-2023,TSLA,256.7,258.04,255.75,255.71,4694360,Valid
09-03-2023,TSLA,256.7,257.21,255.49,255.97,1170712,Missing!
10-03-2023,TSLA,261.92,262.74,261.38,260.67,4553903,<NULL>
11-03-2023,TSLA,261.78,262.32,260.1,261.3,2382828,Err#404
12-03-2023,TSLA,260.1,261.74,259.13,259.51,3976555,Corrupt$
13-03-2023,TSLA,259.86,260.58,258.08,257.48,2292284,Missing!
14-03-2023,TSLA,260.79,262.59,259.09,261.49,3625229,??Unknown??
15-03-2023,TSLA,258.34,259.8,256.84,260.56,3642581,Missing!
16-03-2023,TSLA,261.79,262.63,260.8,,1201916,Corrupt$
17-03-2023,TSLA,262.72,263.45,261.44,262.51,3361895,Valid
18-03-2023,TSLA,262.45,263.89,261.29,262.4,4078827,N/A
19-03-2023,TSLA,256.15,258,255.14,255.73,3525567,N/A
20-03-2023,TSLA,258.9,260.48,257.13,258.99,2269731,Valid
21-03-2023,TSLA,262.04,263.06,260.81,262,1753975,Corrupt$
22-03-2023,TSLA,263.78,265.17,262.04,262.94,2584023,Err#404
23-03-2023,TSLA,263.1,264.07,262.44,264.78,1148207,Missing!
24-03-2023,TSLA,263.14,265.14,262.43,261.65,1896688,Missing!
25-03-2023,TSLA,262.84,264.47,260.88,,1502581,Err#404
26-03-2023,TSLA,261.63,263.05,260.25,261.53,2182118,N/A
27-03-2023,TSLA,260.53,261.67,259.27,262.43,2071849,<NULL>
28-03-2023,TSLA,260.18,261.61,258.9,260.52,4580092,<NULL>
29-03-2023,TSLA,260.55,261.56,259.72,260.19,1488323,Valid
30-03-2023,TSLA,260.53,261.08,258.96,260.29,3021111,<NULL>
31-03-2023,TSLA,263.04,264.14,262.42,263.08,2508639,Valid
01-04-2023,TSLA,271.14,273.04,269.78,270,2828887,<NULL>
02-04-2023,TSLA,264,265.43,262.64,263.23,3718669,??Unknown??
03-04-2023,TSLA,262.86,263.48,260.99,261.07,3611373,N/A
04-04-2023,TSLA,266.38,268.21,265.09,265.46,4391032,Valid
05-04-2023,TSLA,264.55,265.45,263.84,264.64,2614797,??Unknown??
06-04-2023,TSLA,264.77,265.63,263.41,265.07,1661237,Err#404
07-04-2023,TSLA,269.48,270.42,268.84,267.5,4110803,N/A
08-04-2023,TSLA,268.73,270.09,267.92,268.59,1882193,N/A
09-04-2023,TSLA,266.13,267.45,265.58,266.69,2234367,Valid
10-04-2023,TSLA,266.71,267.95,265.44,266.55,3511289,Valid
11-04-2023,TSLA,267.31,268.89,266.69,266.68,1566458,Corrupt$
12-04-2023,TSLA,266.6,267.58,265.4,266.19,4903915,<NULL>
13-04-2023,TSLA,265.15,266.82,263.25,264.6,3867442,Err#404
14-04-2023,TSLA,262.31,263.07,260.73,261.68,1649089,Err#404
15-04-2023,TSLA,265.28,266.95,264.66,265.45,4900212,Missing!
16-04-2023,TSLA,263.55,265.05,262.72,265.86,2717506,??Unknown??
17-04-2023,TSLA,272.02,273.55,270.51,271.28,606500,??Unknown??
18-04-2023,TSLA,263.49,264.71,261.65,263.17,4505963,Corrupt$
19-04-2023,TSLA,267.73,269.23,267.18,267.68,4995366,Missing!
20-04-2023,TSLA,267.18,267.8,265.46,266.49,2477000,Err#404
21-04-2023,TSLA,266.49,268.26,265.14,267.59,745377,<NULL>
22-04-2023,TSLA,263.96,264.54,262.64,261.58,755333,<NULL>
23-04-2023,TSLA,265.74,266.46,263.8,265.21,2491258,<NULL>
24-04-2023,TSLA,270.59,271.96,268.97,271.41,2434498,<NULL>
25-04-2023,TSLA,268.66,270.27,266.89,268.37,2444776,??Unknown??
26-04-2023,TSLA,267.34,267.96,266.31,266.52,4446212,Err#404
27-04-2023,TSLA,262.22,264.1,260.89,262.66,1335815,<NULL>
28-04-2023,TSLA,267.38,269.34,265.96,268.28,1417831,Err#404
29-04-2023,TSLA,268.16,269.57,267.18,268.37,2423309,Missing!
30-04-2023,TSLA,268.19,269.41,266.83,267.39,4240791,??Unknown??
01-05-2023,TSLA,269.53,271.14,268.67,269.98,3368149,Valid
02-05-2023,TSLA,266.77,267.77,266.06,266.37,4769918,Valid
03-05-2023,TSLA,267.4,268.64,266.34,268.14,2867344,Missing!
04-05-2023,TSLA,269.31,271.19,267.71,270.8,4925977,??Unknown??
05-05-2023,TSLA,266.7,268.63,264.83,264.09,1807983,Corrupt$
06-05-2023,TSLA,268.38,270.27,267.19,268.49,4893691,N/A
07-05-2023,TSLA,270.53,271.43,269.07,268.8,874154,Missing!
08-05-2023,TSLA,266.46,267.31,265.8,268.9,3528187,Err#404
09-05-2023,TSLA,269.25,270.2,267.4,268.78,4441690,Missing!
10-05-2023,TSLA,264.65,265.81,263.29,265.39,4622267,N/A
11-05-2023,TSLA,269.75,270.72,268.08,269.72,3374726,Missing!
12-05-2023,TSLA,271.1,272.16,269.41,270.3,2205585,??Unknown??
13-05-2023,TSLA,270.97,272.4,270.08,270.04,2010190,Err#404
14-05-2023,TSLA,268.25,269.9,266.96,269.84,590721,N/A
15-05-2023,TSLA,270.34,271.94,268.4,271.29,527134,<NULL>
16-05-2023,TSLA,268.61,270.34,267.98,,2478524,Valid
17-05-2023,TSLA,269.86,270.4,268.33,269.91,4866497,Corrupt$
18-05-2023,TSLA,267.72,268.29,265.78,268.01,2814281,Missing!
19-05-2023,TSLA,267.99,269.67,267.04,267.72,4947411,Missing!
20-05-2023,TSLA,269.14,270.44,267.35,268.85,2111081,N/A
21-05-2023,TSLA,272.84,274.21,270.94,271.8,915282,Corrupt$
22-05-2023,TSLA,273.93,274.51,272.31,274.02,2071829,Missing!
23-05-2023,TSLA,273.58,274.46,272.73,272.79,4206205,Valid
24-05-2023,TSLA,270.1,271.56,269.1,270.54,1743125,N/A
25-05-2023,TSLA,269.04,270.82,268.48,269.21,666561,??Unknown??
26-05-2023,TSLA,273.29,275.16,271.54,273.58,4459444,Err#404
27-05-2023,TSLA,270.22,271.47,268.45,271.9,1830357,Valid
28-05-2023,TSLA,270.64,271.96,269.2,270.61,2395413,Corrupt$
29-05-2023,TSLA,269.63,271.38,268.6,270.39,4493465,Corrupt$
30-05-2023,TSLA,270.68,271.98,270.06,272.73,2368564,Valid
31-05-2023,TSLA,273.47,274.74,271.84,274.77,700633,<NULL>
01-06-2023,TSLA,269.92,271.78,268.33,271.08,3218452,??Unknown??
02-06-2023,TSLA,269.53,271.22,267.66,269.23,4697958,Missing!
03-06-2023,TSLA,268.81,270.68,267.22,269.04,4150828,??Unknown??
04-06-2023,TSLA,271.27,272.1,269.53,269.95,2375436,Missing!
05-06-2023,TSLA,269.26,270.55,267.64,269.76,4299830,Missing!
06-06-2023,TSLA,271.23,273,269.79,271.51,2504116,Corrupt$
07-06-2023,TSLA,274.14,274.8,273,274.16,4345637,Missing!
08-06-2023,TSLA,276.22,277.91,274.37,277.25,1381811,Valid
09-06-2023,TSLA,273.15,273.93,271.68,271.95,565355,<NULL>
10-06-2023,TSLA,270.61,272.32,269.51,272.24,1217479,Missing!
11-06-2023,TSLA,268.99,270.41,268.37,269.89,1594833,Valid
12-06-2023,TSLA,274.52,275.31,273.58,274.45,1137723,Err#404
13-06-2023,TSLA,272.16,273.37,270.84,272.01,1661271,Corrupt$
14-06-2023,TSLA,270.87,272.39,269.95,271.35,4486638,??Unknown??
15-06-2023,TSLA,269.74,271.19,268.91,271.26,2081602,N/A
16-06-2023,TSLA,269.38,270.52,268.09,269.48,1359856,??Unknown??
17-06-2023,TSLA,268.88,270.73,268.13,269.03,2967696,??Unknown??
18-06-2023,TSLA,269.13,270.41,267.43,269.15,767618,<NULL>
19-06-2023,TSLA,268.1,269.36,266.87,269.88,2656178,N/A
20-06-2023,TSLA,272.16,272.75,270.8,271.79,566024,<NULL>
21-06-2023,TSLA,268,269.88,267.28,267.97,3696702,Corrupt$
22-06-2023,TSLA,272.14,272.91,271.16,273.61,2864918,Missing!
23-06-2023,TSLA,271.6,272.89,270.48,271.74,859510,Err#404
24-06-2023,TSLA,272.12,273.82,270.4,273.25,3354590,??Unknown??
25-06-2023,TSLA,274.08,274.9,272.42,273.17,4733518,<NULL>
26-06-2023,TSLA,271.24,272.53,270.4,271.03,1273500,Missing!
27-06-2023,TSLA,272.66,273.52,271.24,274.15,4883369,??Unknown??
28-06-2023,TSLA,273.16,274.8,272.3,272.48,1481153,Corrupt$
29-06-2023,TSLA,271.69,273.04,269.71,271.54,4737330,Corrupt$
30-06-2023,TSLA,271.12,272.9,269.19,271.38,589037,Valid
01-07-2023,TSLA,276.52,278.36,275.17,275.53,4098151,Corrupt$
02-07-2023,TSLA,275.3,276.78,273.75,274.89,1446584,Corrupt$
03-07-2023,TSLA,270.9,272.49,269.2,271.01,3465725,??Unknown??
04-07-2023,TSLA,267.6,268.93,266.02,267.65,1039972,Err#404
05-07-2023,TSLA,266.88,267.96,265.33,268.16,892848,<NULL>
06-07-2023,TSLA,266.87,268.34,264.93,268.41,3537628,??Unknown??
07-07-2023,TSLA,265.65,267.51,264.25,264.79,959369,<NULL>
08-07-2023,TSLA,266.1,267.23,264.65,266.22,4085348,Missing!
09-07-2023,TSLA,265.11,266.08,263.34,265.79,2042666,<NULL>
10-07-2023,TSLA,265.02,266.1,263.52,266.54,3653554,Corrupt$
11-07-2023,TSLA,265.51,266.66,263.91,266.23,643206,Valid
12-07-2023,TSLA,268.65,269.26,267.8,268.94,3767568,Err#404
13-07-2023,TSLA,267.39,268.64,266.33,268.05,4305142,Valid
14-07-2023,TSLA,267.73,268.97,267.01,268.4,4166956,N/A
15-07-2023,TSLA,268.98,270.36,267.72,,2220026,Valid
16-07-2023,TSLA,264.94,265.98,263.75,265.13,1826289,Valid
17-07-2023,TSLA,268.38,269.8,266.39,269.84,1434112,Missing!
18-07-2023,TSLA,266.55,268.36,265.13,266.34,3734787,Corrupt$
19-07-2023,TSLA,263.31,265.24,261.63,263.44,1134936,Missing!
20-07-2023,TSLA,261.59,262.96,260.59,261.34,2621672,Corrupt$
21-07-2023,TSLA,267.21,267.77,265.46,264.89,4714038,Missing!
22-07-2023,TSLA,266.51,268.47,265.09,,2404371,Corrupt$
23-07-2023,TSLA,263.03,264.58,261.48,263.33,3434139,<NULL>
24-07-2023,TSLA,266.1,267.1,265.16,265.58,749972,Corrupt$
25-07-2023,TSLA,268.85,269.57,267.53,267.69,2351265,Corrupt$
26-07-2023,TSLA,269.28,270,267.83,268.4,1776502,Valid
27-07-2023,TSLA,268.12,268.87,266.73,268.88,1420363,N/A
28-07-2023,TSLA,266.08,266.65,264.21,268.06,3947712,Corrupt$
29-07-2023,TSLA,263.31,265.16,261.46,264.69,613827,N/A
30-07-2023,TSLA,266.49,267.8,264.53,265.14,3222712,N/A
31-07-2023,TSLA,270.2,271.75,268.7,271.05,1065992,??Unknown??
01-08-2023,TSLA,268.69,270.43,266.73,,4105081,??Unknown??
02-08-2023,TSLA,265.57,267.26,263.83,,1346811,Err#404
03-08-2023,TSLA,270.6,272.42,269.69,270.13,1179678,<NULL>
04-08-2023,TSLA,267.7,269.65,266.56,268.41,1922281,Missing!
05-08-2023,TSLA,273.5,274.66,272.64,274.46,3388858,??Unknown??
06-08-2023,TSLA,273.95,275.87,273.44,273.85,3532882,Corrupt$
07-08-2023,TSLA,268.55,270.14,267.77,268.47,3034002,N/A
08-08-2023,TSLA,275.64,276.25,275.13,276.1,2431470,Missing!
09-08-2023,TSLA,269.28,270.8,267.7,269.85,1266032,Err#404
10-08-2023,TSLA,274.92,276.45,273.78,276.09,618724,??Unknown??
11-08-2023,TSLA,268.28,270.14,267.31,267,4385647,Valid
12-08-2023,TSLA,269.26,270.32,267.62,269.28,3628422,<NULL>
13-08-2023,TSLA,268.23,269.6,266.48,267.16,2477583,Missing!
14-08-2023,TSLA,272.79,273.31,270.83,272.74,2645544,Err#404
15-08-2023,TSLA,270.93,271.93,269.47,270.7,3644753,Corrupt$
16-08-2023,TSLA,269.65,270.25,268.46,269.61,807479,Missing!
17-08-2023,TSLA,276.08,277.36,275.12,275.28,4716791,N/A
18-08-2023,TSLA,269.83,271.56,269,268.35,4206609,Corrupt$
19-08-2023,TSLA,272.33,273.14,271.51,270.24,1624503,Corrupt$
20-08-2023,TSLA,272.7,273.99,271.58,272.57,3917746,Missing!
21-08-2023,TSLA,274.99,275.79,273,274.56,3699676,Valid
22-08-2023,TSLA,268.34,269.02,267.84,267.66,1653758,Valid
23-08-2023,TSLA,274.2,275.47,273.41,275.53,1778970,Missing!
24-08-2023,TSLA,270.18,270.8,269.4,269.32,4093445,Missing!
25-08-2023,TSLA,274.34,275.72,272.76,275.76,1471416,Missing!
26-08-2023,TSLA,271.2,271.74,270.17,272.82,3148986,<NULL>
27-08-2023,TSLA,279.99,280.65,278.8,278.03,2451007,<NULL>
28-08-2023,TSLA,273.96,275.28,273.24,,2697956,N/A
29-08-2023,TSLA,272.1,273.49,271,271.7,1050008,??Unknown??
30-08-2023,TSLA,274.23,274.78,273.58,271.32,1979394,Corrupt$
31-08-2023,TSLA,272.86,274.22,271.56,271.41,3712810,Missing!
01-09-2023,TSLA,275.38,277.14,274.73,276.16,515050,<NULL>
02-09-2023,TSLA,271.49,273.07,269.8,273.51,1924073,??Unknown??
03-09-2023,TSLA,273.39,274.08,272.04,274.29,3774198,N/A
04-09-2023,TSLA,274.04,275.43,272.46,274.37,3792440,Corrupt$
05-09-2023,TSLA,271.46,272.97,270.33,271.44,4649596,??Unknown??
06-09-2023,TSLA,273.62,274.18,272.55,275.3,514284,Corrupt$
07-09-2023,TSLA,275.62,277.4,274.97,277.76,3181966,Valid
08-09-2023,TSLA,273.11,274.97,271.83,272.53,1945215,Missing!
09-09-2023,TSLA,274.09,275.87,272.82,272.09,1928967,Valid
10-09-2023,TSLA,274.69,276.42,273.48,272.59,821044,Err#404
11-09-2023,TSLA,270.37,271.99,268.76,271.7,2419614,N/A
12-09-2023,TSLA,277.57,279.02,275.82,277.53,2865362,Missing!
13-09-2023,TSLA,279.98,281.5,278.35,280.16,3048256,??Unknown??
14-09-2023,TSLA,283.13,284.84,282.41,281.33,3654311,Corrupt$
15-09-2023,TSLA,274.13,275.63,272.7,273.38,3945929,<NULL>
16-09-2023,TSLA,282.43,283.42,281.81,282.14,1702252,Err#404
17-09-2023,TSLA,277.8,278.86,276.26,278.01,2161257,N/A
18-09-2023,TSLA,279.15,280.99,278.08,278.75,2521591,N/A
19-09-2023,TSLA,281.43,281.96,280.74,,2897258,N/A
20-09-2023,TSLA,280.74,282.29,278.95,279.96,2766797,??Unknown??
21-09-2023,TSLA,282.97,284.9,281.55,284.18,4674333,Missing!
22-09-2023,TSLA,280.99,282.55,279.96,281.24,3203855,Valid
23-09-2023,TSLA,276.12,278.11,275.57,276.73,4861139,Err#404
24-09-2023,TSLA,278.92,280.45,277.61,278.02,1143300,??Unknown??
25-09-2023,TSLA,278.09,278.64,276.2,275.13,2210329,Corrupt$
26-09-2023,TSLA,279.15,280.89,277.76,278.63,3765926,??Unknown??
27-09-2023,TSLA,276.2,277.13,274.24,275.34,3154928,Corrupt$
28-09-2023,TSLA,279.09,280.26,278.38,279.44,3273971,Corrupt$
29-09-2023,TSLA,277.55,278.52,276.2,280.83,905770,N/A
30-09-2023,TSLA,280.12,281.02,278.42,280.82,709176,??Unknown??
01-10-2023,TSLA,277.08,278.22,275.79,279.81,2248951,Valid
02-10-2023,TSLA,275.81,276.87,275.17,276.37,1815777,Corrupt$
03-10-2023,TSLA,280.9,282.35,279.52,280.27,2155890,<NULL>
04-10-2023,TSLA,276.69,278.41,275.28,277.04,823420,N/A
05-10-2023,TSLA,276.79,277.73,275.19,278.57,2490198,Valid
06-10-2023,TSLA,276.33,277.15,274.69,278.16,1424178,??Unknown??
07-10-2023,TSLA,274.77,276.27,273.11,274.19,673403,Valid
08-10-2023,TSLA,276.71,278.22,275.22,276.97,4840692,??Unknown??
09-10-2023,TSLA,276.7,278.55,275.87,275.27,1171577,Corrupt$
10-10-2023,TSLA,274.03,274.56,272.93,274.86,2533621,Err#404
11-10-2023,TSLA,272.92,274.7,271.26,274.47,1562563,Err#404
12-10-2023,TSLA,272.08,273.36,270.15,272.12,4219931,Missing!
13-10-2023,TSLA,270.18,271.61,269.56,269.52,4017290,Missing!
14-10-2023,TSLA,272.54,273.17,271.23,272.9,4732763,Corrupt$
15-10-2023,TSLA,273.2,274.35,272.23,273.62,3816627,Valid
16-10-2023,TSLA,277.04,277.88,276.2,277.12,2273951,??Unknown??
17-10-2023,TSLA,273.37,274.25,272.11,273.55,2198941,Err#404
18-10-2023,TSLA,279.45,280.71,278.04,279.28,2011526,??Unknown??
19-10-2023,TSLA,276.07,277.79,275.56,,1274071,Corrupt$
20-10-2023,TSLA,273.17,274.78,271.5,273.9,3496956,Valid
21-10-2023,TSLA,274.44,275.82,272.71,273.46,1093465,<NULL>
22-10-2023,TSLA,278.08,279.38,276.13,277.07,3649271,??Unknown??
23-10-2023,TSLA,277.98,279.12,277.21,277.72,1531232,Valid
24-10-2023,TSLA,272.34,274.3,270.95,273.08,3886937,<NULL>
25-10-2023,TSLA,279.49,280.83,278.35,279.64,2888351,Err#404
26-10-2023,TSLA,275.49,276.37,274.49,274.85,3963357,??Unknown??
27-10-2023,TSLA,274.52,275.37,273.17,274.78,1157767,N/A
28-10-2023,TSLA,277.06,278.48,275.39,276.73,4332682,Err#404
29-10-2023,TSLA,276.39,277.67,275.85,277.27,3853461,Valid
30-10-2023,TSLA,274.94,275.45,272.98,275.27,4912406,Corrupt$
31-10-2023,TSLA,278.71,280.45,276.99,278.39,1735092,N/A
01-11-2023,TSLA,277.76,279.32,276.13,277.99,4555831,Missing!
02-11-2023,TSLA,277.93,279.42,276.28,279.24,4913359,??Unknown??
03-11-2023,TSLA,278.01,278.62,276.93,277.44,2230174,Missing!
04-11-2023,TSLA,274.84,275.89,273.21,275.24,4798931,Err#404
05-11-2023,TSLA,274.65,276.55,273.57,274.58,1714844,??Unknown??
06-11-2023,TSLA,276.15,277.94,274.3,276.57,2281157,??Unknown??
07-11-2023,TSLA,276.02,276.94,275.25,275.36,2347746,N/A
08-11-2023,TSLA,276.4,277.13,275.46,276.51,3235623,N/A
09-11-2023,TSLA,277.51,278.69,276.18,278.62,3973142,N/A
10-11-2023,TSLA,280.64,281.67,279.66,279.7,4586724,N/A
11-11-2023,TSLA,276.39,277.91,275.25,,1533546,Corrupt$
12-11-2023,TSLA,277.51,279.46,276.27,276.22,3438563,Valid
13-11-2023,TSLA,279.69,280.73,277.9,278.52,681410,N/A
14-11-2023,TSLA,277.35,277.95,276.07,277.95,3898397,Err#404
15-11-2023,TSLA,279.51,281.36,278.47,278.11,4691115,??Unknown??
16-11-2023,TSLA,279.22,279.78,278.35,,3845167,Missing!
17-11-2023,TSLA,282.5,284.43,281.39,283.12,4909044,N/A
18-11-2023,TSLA,283.94,285.43,282.66,284.35,4013728,Err#404
19-11-2023,TSLA,285.01,286.93,283.39,284.63,3569180,Corrupt$
20-11-2023,TSLA,282.08,282.88,281.4,282.27,4650926,Err#404
21-11-2023,TSLA,279.65,280.21,278.82,279.76,3667475,Missing!
22-11-2023,TSLA,283.83,285.06,282.76,283.61,2235496,Missing!
23-11-2023,TSLA,284.68,285.86,283.64,284.47,1611649,Err#404
24-11-2023,TSLA,285.4,286.39,284.31,287.63,742720,Corrupt$
25-11-2023,TSLA,281.56,283.49,279.87,282.37,4453089,Missing!
26-11-2023,TSLA,282.29,284.02,281.3,284.77,829649,Corrupt$
27-11-2023,TSLA,288.59,290.08,287.34,288.09,4706459,??Unknown??
28-11-2023,TSLA,282.62,283.36,281.18,282.53,3526526,N/A
29-11-2023,TSLA,283.94,285.54,283.09,282.6,877150,Missing!
30-11-2023,TSLA,288.08,289.67,286.5,287.27,4526088,Err#404
01-12-2023,TSLA,283.43,284.57,282.11,285.33,2661594,Valid
02-12-2023,TSLA,283.96,285.85,282.79,283.44,3025076,Valid
03-12-2023,TSLA,283.48,284.23,281.76,285.4,1527236,<NULL>
04-12-2023,TSLA,279.37,280.27,278.51,278.13,2228207,??Unknown??
05-12-2023,TSLA,280.71,281.3,278.88,279.65,2791796,Valid
06-12-2023,TSLA,279.78,281.47,278.43,279.43,4162391,??Unknown??
07-12-2023,TSLA,282.58,284.02,281.17,282.52,1082275,N/A
08-12-2023,TSLA,285,285.97,283.19,285.92,1204990,<NULL>
09-12-2023,TSLA,280.69,281.43,278.96,281.14,1261632,??Unknown??
10-12-2023,TSLA,279.54,280.1,278.14,279.12,1990852,Corrupt$
11-12-2023,TSLA,277.82,278.57,276.19,277.69,3365559,Corrupt$
12-12-2023,TSLA,278.8,279.98,277.65,278.48,2903752,<NULL>
13-12-2023,TSLA,280.6,281.47,279.28,279.68,1716028,Corrupt$
14-12-2023,TSLA,276.27,277.16,275.68,275.39,1668826,Missing!
15-12-2023,TSLA,275.72,277.53,275.08,276.74,1001554,Corrupt$
16-12-2023,TSLA,279.19,280.47,277.45,277.36,1298001,Corrupt$
17-12-2023,TSLA,280.5,282.09,279.91,282.11,3545838,Corrupt$
18-12-2023,TSLA,277.22,277.78,276.47,276.88,3593307,Corrupt$
19-12-2023,TSLA,275.31,276.36,273.62,274.54,652721,Missing!
20-12-2023,TSLA,285.08,286.3,284.58,285.82,1382564,Corrupt$
21-12-2023,TSLA,278.7,279.48,277.78,280.19,2697649,Corrupt$
22-12-2023,TSLA,276.81,277.49,275.43,277.93,4055495,N/A
23-12-2023,TSLA,280.33,282.13,278.93,280.83,2711584,Missing!
24-12-2023,TSLA,279.75,281.66,278.08,280.83,1993488,Corrupt$
25-12-2023,TSLA,280.24,280.86,278.98,278.52,1421372,??Unknown??
26-12-2023,TSLA,276.98,278.01,275.72,,3687002,<NULL>
27-12-2023,TSLA,276.69,278.63,275.11,275.78,4071297,N/A
28-12-2023,TSLA,274.55,275.18,273.31,275.78,3676381,Missing!
29-12-2023,TSLA,269.38,270.84,267.97,269,1806159,Valid
30-12-2023,TSLA,275.71,277.67,273.87,276.56,1105978,Err#404
31-12-2023,TSLA,271.5,273.47,270.4,272.04,862757,Missing!
